9,42.943,155.607,-221.762,426.492,53.444,-47.274,249.495,-306.484,231.893,194.662,-109.956,-155.478,-121.747,-303.538,317.291,-221.67,-409.189,395.993,-249.55,43.448,-280.148,-181.89,-223.9,-131.186,-172.223,-440.638,394.805,570.401,-150.071,-1686.786
4,-183.591,46.267,253.903,-73.014,58.88,-162.256,-22.293,-37.322,-26.249,251.528,-213.624,-57.064,10.595,-138.051,205.081,-191.902,-52.896,250.53,270.406,-96.909,132.293,102.175,-185.777,-249.622,167.036,195.334,-374.88,337.831,-243.594,-790.69
5,284.713,-65.311,-70.944,123.942,10.688,15.192,98.462,-151.437,284.882,255.294,-121.126,185.828,-81.882,24.698,475.962,231.408,254.624,-189.383,41.164,-207.756,106.239,60.822,-505.491,173.281,-290.237,-565.679,-300.816,438.353,-50.815,-1306.885
1,-117.755,97.206,233.372,-258.472,21.49,-1.239,-71.022,34.232,86.734,-14.166,-7.954,-36.411,-44.904,57.282,-42.76,120.212,-500.544,4.26,101.059,133.39,-78.687,84.876,-202.478,433.083,-61.985,48.906,271.169,-416.116,-694.734,-790.75
8,252.898,-262.633,-121.271,-207.152,-75.507,-24.341,-235.941,-187.188,128.11,143.808,-12.195,-282.579,265.192,-375.736,121.936,400.603,461.585,-0.63,26.949,-224.896,162.788,-16.067,-695.854,252.877,-505.296,73.703,-535.772,85.253,-602.276,-2252.822
3,132.111,71.505,-562.633,-53.63,127.582,81.042,180.21,74.88,-260.189,10.37,157.399,-259.663,-13.786,205.074,286.182,-510.945,80.698,-230.027,-330.254,13.329,-582.506,489.787,-271.832,318.477,291.15,279.941,-1008.001,-591.203,108.55,-2155.028
2,184.084,109.511,3.678,154.571,-55.054,-175.473,-53.874,140.694,-94.679,-13.23,159.129,-64.784,-72.537,156.323,354.29,-155.078,-121.268,-100.876,432.087,0.893,-5.73,-341.267,758.711,-63.431,-420.284,265.037,466.901,-311.625,-246.554,-1307.677
3,45.985,-51.845,-286.559,129.307,-230.406,-57.848,97.532,-258.076,-314.298,-110.047,6.306,-59.494,-170.341,163.52,27.114,-221.649,-123.726,-277.957,492.615,473.224,-673.794,427.668,10.451,-30.402,133.887,442.963,-912.383,-780.603,319.983,-2351.714
6,-9.961,283.908,173.547,-5.366,72.766,-70.944,-126.488,-63.13,-741.362,-238.048,334.21,149.704,227.326,-380.361,-359.899,249.875,113.81,246.193,-85.463,599.95,115.281,379.252,-82.622,628.945,-179.616,1213.593,593.531,472.375,510.74,-1774.874
8,-164.337,261.61,-117.022,17.371,184.287,-222.783,-480.712,230.41,-6.512,175.13,225.345,-201.225,-109.742,-50.517,-382.005,34.825,272.342,-437.807,89.914,255.808,298.555,-349.409,-49.436,-369.896,174.688,-342.554,305.689,-392.914,-294.744,-1752.967
9,-22.445,25.159,-79.166,-69.582,48.284,-145.477,337.548,-98.813,-165.174,-368.265,42.536,-170.55,69.859,-49.196,-56.63,-400.177,179.711,-120.147,122.415,-30.959,301.868,-444.654,88.891,-49.03,320.572,-325.101,-275.052,348.437,-653.981,-1451.339
4,68.331,6.872,155.589,150.821,75.31,-66.398,-218.825,-174.299,-176.158,8.926,421.208,359.761,300.42,187.038,265.754,-72.407,-471.217,-65.992,377.676,-152.2,339.067,504.78,-182.56,-18.235,-79.586,765.802,-222.285,738.802,-23.402,-2022.586
6,240.288,236.882,-215.259,2.055,214.511,-125.155,-180.657,-45.586,218.437,-222.452,138.204,-24.284,1.867,35.366,119.471,-186.105,-224.214,26.912,59.554,-288.336,-77.809,-298.032,243.132,85.837,1070.543,208.938,602.69,251.102,681.837,-1739.648
2,-20.335,-135.358,133.101,-253.097,3.729,285.558,61.245,44.522,-248.62,-28.524,83.567,-191.146,269.816,385.733,-143.407,-420.536,246.407,118.288,-484.644,-110.532,487.148,-336.575,239.827,-232.027,-523.71,400.666,915.285,-125.775,432.024,-1684.88
7,18.239,-90.516,39.219,143.399,13.326,-214.516,241.779,-221.223,45.838,5.574,229.93,89.211,-191.629,-24.856,69.45,198.887,291.614,-95.108,104.02,-313.381,285.82,234.559,567.323,201.423,-173.529,-170.455,-472.437,754.493,-173.497,-1022.136
7,-243.373,-245.426,-153.897,229.427,-42.904,50.74,45.431,-81.781,-78.586,126.706,-251.27,-121.23,-89.982,435.518,150.811,20.994,50.419,-97.842,378.686,-505.059,325.293,299.857,116.683,128.681,-42.723,-264.088,-463.364,1020.211,82.768,-1438.502
9,60.496,-22.329,-48.23,-68.768,6.446,-5.381,-115.548,373.937,63.358,51.383,-185.93,9.54,-293.794,-124.986,-410.803,-12.027,-297.711,204.191,-290.667,-188.878,140.507,426.302,-174.529,-29.448,-48.817,449.279,-415.997,436.434,-40.216,-1017.292
1,-225.932,-72.65,11.877,40.507,-141.484,-54.415,83.995,-65.256,28.384,183.652,145.702,-153.036,-100.922,-181.201,111.05,331.31,-402.648,116.272,-42.379,-172.748,-72.983,340.232,-395.12,216.876,-175.701,40.031,467.073,-782.196,-700.721,-1039.46
3,6.909,-128.905,-240.131,-343.79,-202.983,129.683,47.105,47.82,-40.503,258.204,-324.207,-219.03,-134.023,-137.645,-343.639,-261.431,153.477,214.982,-378.98,111.806,369.58,-182.78,182.744,-426.897,-238.35,-17.938,483.151,24.964,-138.13,-1265.083
7,-134.228,337.629,-93.904,-66.694,17.59,-387.834,71.465,139.483,234.836,187.063,7.415,107.547,187.623,-434.438,88.376,414.71,27.325,172.849,-297.459,121.452,-363.006,147.68,698.83,590.232,-406.695,-623.175,96.588,535.778,35.576,-1392.675
1,-103.912,-36.074,103.859,-70.47,-71.682,95.227,-64.759,49.673,-78.717,79.788,-103.966,-144.925,7.273,-49.611,17.408,268.834,-401.987,36.229,-191.602,-41.621,-152.402,146.07,-342.68,423.973,-42.04,-34.856,235.903,-562.448,-639.36,-786.04
1,26.646,92.764,-313.876,70.951,223.248,-84.86,137.085,-49.796,-53.869,17.347,202.043,127.827,34.455,-19.481,-39.384,289.333,9.76,127.478,335.603,-291.917,-14.451,305.42,-345.637,-380.09,-709.93,154.573,416.557,-646.043,-625.031,-1091.989
1,-186.409,-20.624,-111.089,60.712,-37.949,-164.261,138.26,-122.987,10.399,24.738,151.715,-73.184,18.508,-98.209,92.992,306.425,-331.204,145.571,205.029,-279.067,-74.125,377.337,-388.455,-20.377,-448.871,159.441,418.753,-734.767,-739.979,-1052.738
4,-13.141,-106.255,44.839,-2.159,-5.808,-40.496,10.642,-57.755,-208.076,397.463,195.637,188.722,75.758,161.99,104.26,-64.362,-256.006,-243.978,327.897,44.433,161.588,38.429,-75.584,-174.428,-3.87,331.468,20.098,622.149,-317.188,-1013.05
4,-169.119,-9.835,-121.647,3.22,24.648,89.163,-21.829,139.313,88.99,-121.221,142.443,-308.699,50.539,71.027,-277.648,-70.519,-49.444,317.271,412.934,896.7,-421.476,-85.07,-303.909,-176.981,-25.363,-148.439,96.184,882.135,-16.229,-1741.484
7,-128.916,43.455,137.158,64.44,7.845,-101.187,-152.833,-37.096,198.532,29.734,-230.88,-28.397,-227.751,151.951,-48.149,332.941,312.984,126.629,-158.726,-441.717,26.926,430.488,517.535,36.147,-231.116,19.535,-434.531,611.795,-37.293,-898.749
3,280.343,17.588,8.551,42.483,-158.914,-184.582,96.281,183.653,181.484,362.532,-24.818,-134.967,-40.907,-379.506,-533.385,-79.498,-538.399,256.984,220.768,-230.205,179.946,207.062,385.885,-313.234,128.763,-464.505,-385.744,-400.988,-155.359,-2024.224
1,-13.666,-46.436,114.937,-29.647,-121.339,-36.994,-65.018,77.162,7.133,95.737,-99.178,-205.162,-89.164,3.812,27.93,310.095,-461.875,-27.771,-198.251,-28.319,-113.855,174.985,-362.091,502.895,14.996,-20.326,387.483,-801.287,-851.794,-1176.0
9,-92.811,248.875,20.209,37.566,-347.965,-20.224,-39.196,114.916,21.295,55.834,135.573,-155.971,-147.551,-145.868,-184.719,-331.696,-334.26,-77.216,188.521,178.003,-23.719,-248.901,-40.294,-280.631,224.56,-232.632,-3.969,324.618,-300.688,-1094.174
8,-35.695,-80.664,-26.194,-71.943,-138.353,-297.138,69.352,-343.086,-244.632,-520.405,225.233,41.462,-28.914,6.741,5.047,104.171,76.828,-263.338,156.683,-255.627,116.629,-338.082,-264.519,-93.314,-21.941,-303.064,48.216,-324.426,-784.526,-1708.969
4,-89.417,-311.006,-72.385,330.532,100.822,-171.233,-76.812,162.303,97.563,-159.919,-20.294,115.788,53.063,-85.962,58.952,-7.212,-15.048,110.329,-166.647,52.816,-330.918,584.608,-258.034,-210.007,-30.271,50.142,356.623,-183.92,-887.617,-1305.137
0,-101.453,22.865,-145.921,14.944,-79.736,-6.349,-231.156,39.027,133.864,357.645,230.293,149.913,531.188,-273.482,188.753,-387.061,-37.989,72.202,-85.623,123.569,160.016,938.863,-57.479,-199.215,246.413,-1050.127,752.752,-379.655,573.546,-2005.924
8,-189.566,-125.455,207.563,-53.274,52.168,-480.473,119.602,434.966,-166.009,509.798,-191.714,-95.858,-89.667,-17.878,-421.658,117.451,296.324,-137.541,106.007,453.574,222.242,-285.757,109.079,-301.765,113.425,86.979,343.232,-231.448,123.126,-1413.434
6,7.031,-102.05,-60.118,353.769,-368.1,-107.367,222.883,53.836,474.837,-169.631,22.004,391.134,130.886,-77.393,447.487,-120.127,296.37,306.914,-59.907,212.983,-144.577,-427.486,-170.924,209.064,1064.512,834.143,-6.746,49.143,437.883,-2312.367
2,91.388,28.56,70.008,-53.637,-126.539,124.789,24.058,-187.413,66.972,301.577,2.346,-331.759,73.647,379.859,85.986,0.069,63.924,345.608,-464.501,9.009,311.8,-493.676,782.404,-353.473,-429.038,274.672,920.024,-348.002,341.817,-1672.968
5,-176.468,-156.173,121.699,-186.691,396.213,222.986,56.956,-103.125,58.417,-30.21,618.342,1.498,-593.872,-149.14,-418.634,-135.987,-91.228,524.45,-22.024,-210.226,32.19,-5.343,20.709,104.065,188.363,-130.611,-466.463,-362.48,630.411,-1781.387
8,-318.817,-35.941,-115.867,1.539,112.813,-173.336,-33.764,77.304,-239.221,-369.13,199.583,57.925,65.577,159.844,108.546,363.03,-226.713,262.267,-15.289,-506.909,307.688,-291.693,-77.657,-215.11,-172.341,-78.558,-347.7,-381.199,-517.212,-1755.877
1,-13.352,21.442,108.273,-26.125,-34.036,-94.375,18.482,14.437,-110.811,102.593,-72.923,-55.405,-51.484,4.354,30.73,238.737,-339.932,27.213,-133.909,-75.982,-66.965,64.084,-284.537,157.073,-99.203,50.523,234.007,-455.555,-455.895,-603.766
7,52.838,-15.254,224.25,-52.329,153.337,41.992,-26.516,97.952,205.844,-19.413,308.102,142.563,-169.048,-54.546,-86.711,-58.892,133.039,-143.009,155.312,6.446,-107.176,-228.685,485.929,692.82,-471.21,-345.714,-255.635,897.966,-631.523,-1665.645
8,-15.031,65.322,-380.773,137.809,-16.51,-44.125,274.975,216.999,6.359,-107.604,199.636,143.874,418.83,-313.587,-102.463,103.859,297.858,-247.423,232.676,-315.13,181.698,-165.826,-221.01,-6.065,-185.21,-281.5,-73.143,-267.598,-778.649,-1590.587
6,-184.095,-56.142,-260.255,-67.863,-97.298,58.597,45.369,74.064,133.576,24.988,248.547,62.06,-32.581,-160.732,149.396,272.575,-133.815,100.685,109.217,-66.4,-81.625,156.681,-227.922,-33.162,-262.928,-1.545,275.091,-462.844,-317.442,-610.338
3,-97.434,213.869,-350.146,81.739,-96.419,-144.428,459.237,0.25,-118.984,3.236,-201.307,299.976,-132.946,211.251,83.4,-370.052,24.989,-288.919,69.962,437.297,-304.128,433.625,220.038,107.982,-330.484,298.442,-914.216,-1094.316,-148.55,-1767.814
0,-108.987,122.714,212.291,36.343,-2.089,-78.981,119.841,-108.387,16.715,-65.116,-356.026,111.774,-227.3,312.973,-206.549,14.028,-256.719,-419.897,173.86,-27.74,-22.673,-142.918,-327.921,213.943,-188.151,-848.402,105.606,-338.093,1386.541,-1986.699
9,-85.179,72.932,-153.99,208.466,-124.216,369.764,85.177,373.684,-89.553,-70.392,8.354,126.231,-201.526,51.782,-38.864,16.803,-220.586,-399.712,101.057,33.87,-110.742,-202.738,93.543,62.302,-303.309,-312.075,187.628,1089.212,-220.707,-1682.713
7,26.544,54.606,-34.7,8.567,-237.789,373.719,240.5,119.522,34.849,-47.078,100.674,-27.389,-184.703,-25.775,16.719,-119.065,-122.431,-249.352,299.746,-106.13,-96.132,-285.743,436.386,213.724,-129.236,-549.67,-154.455,963.206,-252.984,-1387.964
3,-144.262,37.39,-193.582,-115.3,-114.599,126.429,-181.653,-259.266,329.645,75.775,-388.868,42.878,-11.613,-314.361,-417.697,46.504,281.388,242.029,262.636,25.352,388.003,-75.804,44.837,-123.294,-396.823,-410.423,157.026,-112.473,-338.249,-1362.014
3,57.273,-155.161,11.99,-42.135,-168.969,133.203,113.075,-69.995,149.872,-152.746,-17.645,375.889,-40.994,737.526,-70.276,53.605,-1.873,123.182,268.558,307.004,-373.826,305.29,544.305,-430.17,-247.862,-223.099,-540.85,-1019.013,305.452,-1701.63
4,-137.316,148.356,-196.878,220.829,26.66,-244.111,11.479,-61.294,-79.765,249.213,-112.745,-382.493,131.502,232.618,-208.019,-148.713,-52.833,492.168,18.395,-118.441,40.434,306.983,-400.55,-55.028,811.415,-28.11,-621.727,602.239,-166.539,-1772.293
7,74.386,10.408,154.322,64.439,-30.032,-204.483,32.06,-38.957,-52.938,23.707,-31.593,21.678,-341.688,258.783,89.313,290.259,223.479,146.628,114.204,-539.744,244.642,533.171,471.753,119.189,-82.352,7.715,-613.68,776.423,-164.096,-1097.338
2,42.57,-96.2,45.197,-110.919,372.759,-172.699,0.154,22.197,-156.682,161.317,-416.838,-100.436,204.207,-368.542,322.497,25.291,-281.675,-770.38,-102.964,402.1,113.552,22.127,633.481,-399.039,-108.25,304.422,-51.965,-228.138,279.271,-2141.223
4,55.667,250.583,-52.096,-81.025,4.934,-276.976,304.509,-286.674,134.538,-610.29,-26.488,135.071,-265.518,-109.245,-462.912,-158.783,-198.216,-121.262,-259.816,253.495,-385.453,821.762,125.725,-318.916,-363.181,559.779,-277.52,298.542,332.272,-1159.154
9,78.665,-0.529,-28.986,140.227,-20.437,23.095,420.311,-114.382,-119.531,-213.802,176.865,-122.41,9.547,-682.334,-308.94,89.946,-622.217,12.939,26.438,271.64,262.458,-46.179,-172.081,-51.204,235.615,-272.447,-463.443,593.952,215.23,-1769.292
7,-108.695,-70.775,-192.449,163.994,40.722,-24.45,-118.371,31.423,-91.219,74.227,-329.622,86.832,165.267,-33.704,-189.471,-27.156,-46.746,302.896,-198.618,-253.683,-364.327,-306.099,4.908,253.663,-890.702,-372.793,443.968,-119.886,-882.781,-2123.179
2,-150.402,48.66,-52.231,2.28,-40.236,73.517,135.005,96.471,290.522,-47.902,48.976,109.216,-494.544,-124.787,-3.352,415.684,197.463,-420.672,642.145,-101.812,107.691,167.595,-86.112,-258.34,-302.29,531.186,229.614,-960.895,-291.206,-1626.16
5,42.089,-204.476,20.32,-18.72,48.257,175.985,66.224,164.128,15.442,-151.578,193.916,-550.85,254.612,103.135,93.693,-275.564,497.276,263.34,74.573,91.548,14.006,476.544,202.024,-37.607,26.582,27.588,421.92,0.406,-348.068,-973.25
2,-255.281,72.092,-143.31,-288.699,-233.934,34.312,195.679,-218.23,-85.866,-125.209,-157.048,204.166,-363.753,135.905,337.406,300.362,33.517,-418.186,249.791,33.767,-179.893,141.839,-147.98,94.845,-455.662,686.263,-154.851,-958.225,-678.122,-1736.251
3,-2.902,-307.149,-254.393,47.214,254.308,160.025,-271.585,-47.904,-46.346,-381.318,117.138,-262.513,218.772,12.72,-287.022,-9.054,-214.273,97.916,33.013,57.976,-238.356,139.156,-62.157,-741.203,-168.936,-102.877,-884.522,-329.641,119.901,-2211.066
0,181.251,-49.065,-150.16,-265.009,11.382,-98.42,79.688,210.899,-61.523,-326.502,-19.61,-303.305,471.791,396.485,318.205,-143.713,310.56,231.418,458.591,-188.061,122.304,657.791,-243.453,590.448,47.461,-256.889,723.636,238.462,691.497,-1282.289
3,66.169,161.535,32.645,215.306,-213.794,-353.221,-72.261,7.488,70.103,-22.712,209.287,-150.936,-7.382,175.551,394.411,-118.466,-216.197,229.944,435.928,159.283,106.018,343.561,605.008,9.033,145.257,-545.708,195.012,-579.217,-441.947,-1534.724
9,-245.363,168.083,26.84,170.252,-134.363,169.366,251.268,104.866,-152.543,-116.993,-82.367,54.852,-134.37,-272.166,39.311,-53.695,-220.301,-513.561,-13.428,400.67,-266.473,196.783,25.538,-407.512,253.437,-568.429,196.299,876.003,-270.914,-1955.242
3,-53.002,123.068,-274.657,194.975,108.877,57.379,-46.962,296.238,-312.87,203.969,-260.973,-100.744,-23.745,-204.003,288.369,29.341,-13.484,95.695,-68.613,452.929,277.753,-50.033,481.146,341.171,375.935,-210.555,-235.97,-555.275,-384.024,-1283.497
2,193.052,-307.496,93.767,-161.693,29.594,-345.783,97.041,194.517,103.11,-109.199,-213.885,-160.169,141.064,238.68,-204.908,-752.62,-411.271,-225.53,-63.588,-428.573,384.675,134.522,155.802,-278.984,-224.301,718.05,700.268,-245.656,-36.95,-1944.816
9,-2.313,37.219,63.893,-0.758,-175.743,14.388,-240.764,268.875,267.031,7.8,-163.274,-109.443,105.184,-158.739,-169.284,-403.393,-253.46,-1.472,332.088,-17.108,-495.85,-139.255,-532.503,238.501,123.79,-246.107,-20.853,263.575,-957.903,-2036.957
7,383.314,-317.038,-141.153,-52.934,-73.259,281.192,121.877,124.927,78.108,-70.424,216.003,4.944,199.928,174.456,11.237,42.37,-140.951,60.715,171.291,-45.626,169.028,-240.85,316.021,429.294,-178.893,132.775,-232.996,950.635,-43.72,-1531.356
0,-187.845,-161.038,286.915,85.937,75.397,67.599,-203.509,-77.786,-236.134,-8.517,18.625,516.044,-258.836,212.432,115.511,-311.529,-7.818,-101.438,104.324,139.08,191.046,311.177,-445.283,-16.005,-88.34,-988.321,165.48,-473.617,1009.331,-1457.756
2,-57.26,-41.721,-152.917,117.185,131.093,-128.455,-204.755,219.769,-138.269,-181.704,146.899,203.14,391.587,136.62,202.668,-224.074,161.929,-94.874,-262.243,-114.326,-93.963,61.276,-111.937,-9.681,385.185,220.422,280.663,180.971,206.6,-716.043
1,150.073,59.522,-83.528,123.339,184.952,49.683,53.712,-157.471,-7.229,68.167,-145.064,-40.053,64.679,317.541,-162.464,91.804,49.377,-240.635,-116.605,366.516,521.568,-155.559,-19.377,608.861,501.365,-122.973,-50.741,-275.001,-791.375,-1151.67
0,13.468,178.609,27.849,-223.817,29.178,12.506,5.561,-79.775,28.468,404.797,63.68,31.966,277.855,636.713,-328.434,-290.403,-246.162,-376.211,-128.601,-350.561,-282.678,-64.957,-431.843,-137.178,-293.792,-564.292,-363.397,-49.549,848.442,-1757.002
4,-66.356,-111.864,82.099,100.336,39.809,-11.986,-233.569,-221.535,-64.11,69.187,-30.405,113.477,-161.38,50.734,207.388,8.865,94.598,64.616,88.063,95.176,190.154,141.276,23.071,-469.04,-174.376,319.64,-234.443,533.682,-142.425,-845.868
8,-38.734,301.168,335.334,-442.223,183.812,-7.747,-209.383,425.051,188.245,200.601,86.044,-216.309,-247.834,102.78,510.893,129.719,684.369,-76.547,-31.554,347.051,-24.41,-215.48,-178.029,-631.717,-158.312,550.475,-293.076,-357.939,98.883,-1963.196
8,-61.525,162.71,13.985,-171.642,374.298,-117.371,358.114,140.595,-167.594,-33.989,-43.109,-205.748,43.119,-66.919,228.812,-178.737,40.171,-154.56,-423.092,504.437,-238.131,57.535,-167.031,-303.489,-179.339,258.878,-509.567,-324.436,543.052,-1592.162
4,67.513,-439.412,-163.887,131.83,110.234,20.545,-158.732,43.321,-132.546,-293.124,482.595,214.349,160.315,150.14,52.281,457.917,99.171,-216.999,-126.124,308.819,554.338,295.248,199.161,-92.192,-551.416,596.148,41.972,977.941,397.358,-1653.965
0,383.874,88.683,88.797,184.746,60.067,232.317,166.727,-36.726,-10.657,158.333,-260.038,135.87,326.325,68.894,-237.052,239.934,-265.363,-156.022,11.078,-540.458,-203.164,-96.885,207.022,27.65,74.163,-567.715,-487.044,346.187,634.329,-1712.48
3,91.276,170.29,265.5,167.245,-85.943,-80.384,-50.838,-131.66,-222.681,-104.529,-348.794,-69.872,436.383,25.84,736.513,-288.247,-87.398,-222.295,-328.582,122.187,13.872,252.434,-147.585,-136.101,194.83,33.876,-744.29,-315.184,-203.952,-1339.348
9,73.435,-85.365,56.245,321.765,92.937,14.799,196.732,-79.639,12.812,-265.003,-405.545,-232.696,-109.904,196.623,-126.945,316.177,83.282,-12.664,-111.885,-94.729,-94.567,994.954,-321.155,-250.001,335.778,-26.535,-475.777,968.009,17.221,-2285.078
4,-66.446,-180.21,149.044,274.184,179.599,-161.045,27.068,-271.573,11.725,-186.767,-180.977,-241.711,-6.146,-210.191,-67.834,323.511,-129.298,134.672,69.797,325.486,98.446,605.537,-241.93,-537.671,-332.377,638.776,-647.926,937.23,252.805,-1867.373
1,125.015,36.702,-29.097,223.888,119.473,-2.642,25.857,-204.922,5.127,25.572,-185.847,-135.273,5.499,293.051,-111.128,63.045,80.517,-165.657,-218.298,388.604,567.62,-180.975,-45.129,559.928,564.491,-54.126,60.973,-276.438,-847.633,-1273.757
7,-61.646,-26.833,35.692,-116.697,-73.319,61.769,-231.768,-127.508,-0.453,-583.345,45.633,40.559,29.23,139.089,-27.379,-435.279,-162.346,-301.177,113.693,47.596,-357.479,-549.907,162.456,-22.432,-196.854,-396.063,208.795,373.737,-531.699,-1482.285
9,10.935,-145.657,-50.285,56.851,-165.68,75.207,-275.895,322.582,-233.221,49.469,-289.408,-159.921,-225.789,127.795,-278.394,106.322,-356.913,37.308,-284.334,-326.936,254.857,132.979,20.258,-269.237,-140.655,543.275,-392.087,650.436,17.939,-1272.597
0,77.455,12.326,112.375,187.751,91.895,61.586,-233.03,-111.816,106.513,-73.197,-96.932,-187.562,-10.035,6.144,-48.713,57.913,-201.822,-528.555,44.982,-137.181,-200.967,425.811,523.098,-268.845,344.47,-858.652,350.335,-130.519,771.184,-2398.566
7,74.866,-196.443,-31.107,-108.673,95.609,-71.572,-1.611,-160.89,-100.153,50.164,324.063,87.229,-33.804,-192.926,-86.547,-323.721,34.146,-184.386,149.723,-129.114,347.509,-203.334,449.241,283.206,-227.261,-57.158,-428.744,563.756,-399.974,-991.173
